timestamp,gas_path,temperature,exhaust_temp,oil_temp,intake_temp,engcool_temp,Latitude,Longitude,speed_kmh,acc_mps2,vsp,opmode,enginerpm,fuelrate,engine_torq,engine_power,lambda,pems_co2,pems_co,pems_no2,pems_no,pems_pn
12:12:55,"SAMPLE",21.4,45.1,,30.0,67.0,43.661938,-79.396362,0.0,0.472222222222,0.0,1,738,0.000121,51,3.98,0.95,1.094,0.00169,0.00000,0.00000,3728750.400723493192
12:12:56,"SAMPLE",21.3,45.1,,30.0,67.0,43.660370,-79.396690,1.7,-0.472222222222,-0.17,11,725,0.000124,51,3.91,0.95,1.127,0.00162,0.00000,0.00000,3702322.629946076777
12:12:57,"SAMPLE",21.4,44.9,,30.0,67.0,43.660458,-79.396744,0.0,0.0,0.0,1,700,0.000128,51,3.77,0.94,1.158,0.00156,0.00000,0.00000,3802982.280115839560
12:12:58,"SAMPLE",21.3,44.7,,30.0,67.0,43.660458,-79.396744,0.0,0.0,0.0,1,688,0.000134,54,3.90,0.95,1.213,0.00174,0.00000,0.00000,2351376.615507223178
12:12:59,"SAMPLE",21.4,45.2,,30.0,67.0,43.660488,-79.396767,0.0,0.0,0.0,1,688,0.000135,56,4.06,0.95,1.226,0.00201,0.00000,0.00000,1483018.334108679788
12:13:00,"SAMPLE",21.3,45.1,,30.0,67.0,43.660515,-79.396782,0.0,0.0,0.0,1,688,0.000130,57,4.10,0.95,1.179,0.00203,0.00000,0.00000,643544.877583701978
12:13:01,"SAMPLE",21.3,45.0,,30.0,67.0,43.660542,-79.396805,0.0,0.0,0.0,1,675,0.000135,57,4.02,0.95,1.227,0.00220,0.00000,0.00000,1402914.927321526222
12:13:02,"SAMPLE",21.2,45.6,,30.0,68.0,43.660564,-79.396820,0.0,0.0,0.0,1,675,0.000128,57,4.02,0.95,1.163,0.00207,0.00000,0.00000,2801822.436739667784
12:13:03,"SAMPLE",21.3,46.4,,30.0,68.0,43.660580,-79.396828,0.0,0.0,0.0,1,690,0.000137,54,3.91,0.95,1.242,0.00218,0.00000,0.00000,4651118.886351786554
12:13:04,"SAMPLE",21.2,46.5,,30.0,68.0,43.660583,-79.396828,0.0,0.777777777778,0.0,1,700,0.000137,54,3.97,0.95,1.246,0.00213,0.00000,0.00000,5836864.504297012463
12:13:05,"SAMPLE",21.3,45.6,,30.0,68.0,43.660599,-79.396858,2.8,0.25,6.38,14,813,0.000116,49,4.15,0.95,1.052,0.00170,0.00000,0.00000,5617042.432042656466
12:13:06,"SAMPLE",21.2,45.9,,30.0,68.0,43.660599,-79.396858,3.7,-0.111111111111,9.56,15,798,0.000113,43,3.62,0.95,1.025,0.00157,0.00000,0.00000,4875641.806327298284
12:13:07,"SAMPLE",21.2,46.4,,30.0,68.0,43.660599,-79.396881,3.3,0.222222222222,8.38,14,744,0.000115,43,3.38,0.95,1.042,0.00146,0.00000,0.00000,4208598.085993332788
12:13:08,"SAMPLE",21.1,47.2,,30.0,68.0,43.660599,-79.396881,4.1,0.305555555556,11.05,15,713,0.000154,44,3.27,0.95,1.397,0.00170,0.00000,0.00000,3011620.310520901810
12:13:09,"SAMPLE",21.2,47.6,,30.0,68.0,43.660580,-79.396896,5.2,0.611111111111,15.06,16,713,0.000219,53,3.94,0.95,1.984,0.00211,0.00000,0.00000,2884400.402639319189
12:13:10,"SAMPLE",21.1,48.3,,30.0,68.0,43.660610,-79.396942,7.4,0.472222222222,19.09,16,900,0.000194,68,6.39,0.95,1.764,0.00168,0.00000,0.00000,566353.429343240918
12:13:11,"SAMPLE",21.2,48.5,,30.0,68.0,43.660599,-79.396957,9.1,0.305555555556,22.11,16,1150,0.000301,29,3.53,0.95,2.735,0.00213,0.00000,0.00000,0.000000000000
12:13:12,"SAMPLE",21.1,49.8,,30.0,69.0,43.660564,-79.396973,10.2,0.972222222222,29.41,16,1175,0.000451,40,4.95,0.95,4.098,0.00255,0.00000,0.00000,0.000000000000
12:13:13,"SAMPLE",21.2,50.9,,30.0,69.0,43.660515,-79.396980,13.7,0.611111111111,26.59,16,1600,0.000423,89,14.83,0.95,3.844,0.00231,0.00000,0.00000,0.000000000000
12:13:14,"SAMPLE",21.1,51.5,,30.0,69.0,43.660465,-79.396980,15.9,0.722222222222,27.86,16,1788,0.000414,80,15.05,0.95,3.757,0.00206,0.00000,0.00000,3170466.877653462812
12:13:15,"SAMPLE",21.1,52.0,,30.0,69.0,43.660419,-79.396973,18.5,0.583333333333,15.42,16,1708,0.000427,75,13.49,0.95,3.875,0.00187,0.00000,0.00000,6019841.340716399252
12:13:16,"SAMPLE",21.2,52.4,,30.0,69.0,43.660362,-79.396957,20.6,1.02777777778,21.43,16,1692,0.000402,79,13.92,0.95,3.651,0.00167,0.00000,0.00000,11672155.894379654899
12:13:17,"SAMPLE",21.0,52.9,,29.8,69.0,43.660294,-79.396935,24.3,0.5,14.63,16,1704,0.000430,72,12.81,0.95,3.905,0.00174,0.00000,0.00000,12951508.556023498997
12:13:18,"SAMPLE",21.2,52.4,,29.0,69.0,43.660229,-79.396904,26.1,0.472222222222,17.57,16,1663,0.000284,79,13.68,0.94,2.576,0.00119,0.00000,0.00000,8832032.533945126459
12:13:19,"SAMPLE",21.0,52.1,,29.0,69.0,43.660164,-79.396881,27.8,-0.0555555555556,13.36,16,1725,0.000189,47,8.56,0.97,1.712,0.00128,0.00000,0.00000,3813214.905419520568
12:13:20,"SAMPLE",21.1,50.5,,29.0,69.0,43.660088,-79.396858,27.6,-0.833333333333,10.97,15,1638,0.000086,3,0.46,0.98,0.778,0.00085,0.00000,0.00000,7526040.610289676115
12:13:21,"SAMPLE",21.0,50.7,,29.0,69.0,43.660027,-79.396828,24.6,-0.611111111111,11.82,15,1438,0.000175,0,0.00,0.95,1.584,0.00256,0.00000,0.00000,177059690.035703539848
12:13:22,"SAMPLE",21.0,50.3,,29.0,69.0,43.659962,-79.396790,22.4,-0.305555555556,16.32,16,1288,0.000139,0,0.00,0.96,1.260,0.00315,0.00000,0.00000,1019925739.645224094391
12:13:23,"SAMPLE",21.0,50.5,,29.0,69.0,43.659904,-79.396767,21.3,-0.472222222222,10.02,15,1238,0.000126,9,1.11,1.00,1.143,0.00343,0.00000,0.00000,863527197.334999203682
12:13:24,"SAMPLE",21.0,50.6,,29.0,69.0,43.659855,-79.396744,19.6,-0.138888888889,11.62,15,1150,0.000158,11,1.31,1.02,1.431,0.00406,0.00000,0.00000,5106563586.565775871277
12:13:25,"SAMPLE",20.9,50.8,,29.0,69.0,43.659809,-79.396713,19.1,0.25,10.55,15,1173,0.000231,28,3.44,1.01,2.094,0.00478,0.00000,0.00000,14393005275.102798461914
12:13:26,"SAMPLE",20.9,51.2,,29.0,69.2,43.659752,-79.396690,20.0,0.416666666667,15.06,16,1288,0.000211,46,6.21,0.99,1.914,0.00327,0.00000,0.00000,21180264526.320419311523
12:13:27,"SAMPLE",20.8,51.0,,29.0,70.0,43.659702,-79.396675,21.5,0.305555555556,15.71,16,1363,0.000134,49,6.96,0.98,1.218,0.00152,0.00000,0.00000,14657478100.775741577148
12:13:28,"SAMPLE",20.9,51.4,,29.0,70.0,43.659637,-79.396652,22.6,-0.416666666667,7.3,14,1388,0.000128,14,1.97,0.97,1.158,0.00106,0.00000,0.00000,12134393295.691537857056
12:13:29,"SAMPLE",20.7,50.7,,29.0,70.0,43.659580,-79.396637,21.1,-0.611111111111,11.28,15,1113,0.000129,14,1.58,0.96,1.170,0.00077,0.00000,0.00000,10580419755.867485046387
12:13:30,"SAMPLE",20.8,50.7,,29.0,70.0,43.659523,-79.396614,18.9,-1.63888888889,6.6,0,1038,0.000132,19,2.06,0.96,1.196,0.00065,0.00000,0.00000,8349528751.120663642883
12:13:31,"SAMPLE",20.7,49.9,,29.0,70.0,43.659492,-79.396599,13.0,-2.33333333333,15.1,0,1025,0.000096,19,2.09,0.96,0.875,0.00041,0.00000,0.00000,5007390438.390676498413
12:13:32,"SAMPLE",20.8,49.3,,29.0,70.0,43.659466,-79.396591,4.6,-1.27777777778,10.32,0,1050,0.000120,19,2.14,0.95,1.091,0.00039,0.00000,0.00000,4299553219.375826835632
12:13:33,"SAMPLE",20.7,49.3,,29.0,70.0,43.659458,-79.396576,0.0,0.0,0.0,1,997,0.000137,52,5.47,0.95,1.245,0.00037,0.00000,0.00000,3991871637.245246410370
12:13:34,"SAMPLE",20.7,49.2,,29.0,70.0,43.659458,-79.396576,0.0,0.0,0.0,1,735,0.000138,57,4.38,0.95,1.256,0.00032,0.00000,0.00000,2902339532.427593231201
12:13:35,"SAMPLE",20.7,49.0,,29.0,70.0,43.659447,-79.396591,0.0,0.0,0.0,1,725,0.000135,54,4.12,0.94,1.227,0.00025,0.00000,0.00000,2245936851.210331439972
12:13:36,"SAMPLE",20.7,48.8,,29.0,70.0,43.659447,-79.396591,0.0,0.0,0.0,1,713,0.000123,51,3.84,0.94,1.116,0.00022,0.00000,0.00000,1120816613.498290538788
12:13:37,"SAMPLE",20.6,49.7,,29.0,70.0,43.659439,-79.396591,0.0,0.0,0.0,1,713,0.000131,49,3.64,0.95,1.192,0.00021,0.00000,0.00000,987445075.938641905785
12:13:38,"SAMPLE",20.7,50.5,,29.0,70.0,43.659435,-79.396591,0.0,0.0,0.0,1,725,0.000237,49,3.74,0.95,2.154,0.00029,0.00000,0.00000,1484189666.942434072495
12:13:39,"SAMPLE",20.6,51.6,,29.0,71.0,43.659420,-79.396576,0.0,0.0,0.0,1,763,0.000292,58,4.62,0.95,2.651,0.00031,0.00000,0.00000,1593490365.878519773483
12:13:40,"SAMPLE",20.6,51.8,,29.0,71.0,43.659401,-79.396576,0.0,2.11111111111,0.0,1,1257,0.000209,70,9.27,0.95,1.898,0.00010,0.00000,0.00000,737397373.160147666931
12:13:41,"SAMPLE",20.6,51.6,,29.0,71.0,43.659378,-79.396561,7.6,-0.25,2.82,12,1200,0.000144,29,3.69,0.95,1.312,0.00000,0.00000,0.00001,376907992.661637306213
12:13:42,"SAMPLE",20.5,50.6,,29.0,71.0,43.659351,-79.396561,6.7,-1.86111111111,6.65,0,1150,0.000116,19,2.34,0.95,1.057,0.00000,0.00000,0.00001,211564726.686401754618
12:13:43,"SAMPLE",20.6,50.0,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,1086,0.000131,42,4.73,0.94,1.189,0.00000,0.00000,0.00002,173738218.037507683039
12:13:44,"SAMPLE",20.5,50.0,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,769,0.000132,51,4.14,0.94,1.199,0.00000,0.00000,0.00002,135375660.575069308281
12:13:45,"SAMPLE",20.6,49.7,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,738,0.000123,54,4.15,0.94,1.120,0.00000,0.00000,0.00003,93777465.132950022817
12:13:46,"SAMPLE",20.5,49.5,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,713,0.000137,51,3.84,0.94,1.249,0.00000,0.00000,0.00004,73529504.617188826203
12:13:47,"SAMPLE",20.5,49.5,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,700,0.000139,55,4.01,0.94,1.264,0.00000,0.00000,0.00004,56071224.313979744911
12:13:48,"SAMPLE",20.4,49.9,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,677,0.000135,57,4.04,0.94,1.226,0.00007,0.00000,0.00005,32870991.319119516760
12:13:49,"SAMPLE",20.5,50.0,,29.0,71.0,43.659332,-79.396553,0.0,0.0,0.0,1,677,0.000130,57,4.04,0.94,1.186,0.00008,0.00000,0.00005,23145295.428104620427
12:13:50,"SAMPLE",20.4,50.2,,29.0,71.0,43.659332,-79.396561,0.0,0.0,0.0,1,677,0.000141,57,4.04,0.94,1.279,0.00004,0.00000,0.00006,14799080.916847594082
12:13:51,"SAMPLE",20.5,50.9,,29.0,71.0,43.659332,-79.396561,0.0,0.0,0.0,1,690,0.000172,54,3.91,0.94,1.565,0.00000,0.00000,0.00007,17489346.227329242975
12:13:52,"SAMPLE",20.4,49.8,,29.0,71.2,43.659332,-79.396553,0.0,0.0,0.0,1,726,0.000121,51,3.88,0.94,1.100,0.00000,0.00000,0.00006,16053037.530977746472
12:13:53,"SAMPLE",20.3,49.8,,29.0,71.2,43.659325,-79.396553,0.0,0.0,0.0,1,850,0.000119,38,3.38,0.94,1.082,0.00000,0.00000,0.00006,17278375.478832196444
12:13:54,"SAMPLE",20.4,49.9,,29.0,72.0,43.659321,-79.396553,0.0,0.0,0.0,1,775,0.000124,46,3.74,0.94,1.131,0.00006,0.00000,0.00007,17192639.019444376230
12:13:55,"SAMPLE",20.3,49.9,,29.0,72.0,43.659321,-79.396538,0.0,0.0,0.0,1,700,0.000120,46,3.38,0.94,1.094,0.00006,0.00000,0.00007,12227800.283003104851
12:13:56,"SAMPLE",20.3,50.0,,29.0,72.0,43.659321,-79.396538,0.0,0.0,0.0,1,700,0.000116,46,3.38,0.94,1.059,0.00004,0.00000,0.00008,6682299.704935678281
12:13:57,"SAMPLE",20.2,51.6,,29.0,72.0,43.659321,-79.396553,0.0,0.0,0.0,1,700,0.000162,46,3.38,0.94,1.474,0.00006,0.00000,0.00013,4093238.114523022436
12:13:58,"SAMPLE",20.3,52.1,,29.0,72.0,43.659321,-79.396553,0.0,0.0,0.0,1,688,0.000311,51,3.71,0.94,2.827,0.00014,0.00000,0.00032,5033534.304056649096
12:13:59,"SAMPLE",20.2,53.0,,29.0,72.0,43.659321,-79.396553,0.0,0.0,0.0,1,1163,0.000222,72,8.80,0.94,2.019,0.00007,0.00000,0.00027,4053143.675698903389
12:14:00,"SAMPLE",20.3,53.3,,29.0,72.0,43.659306,-79.396538,0.0,2.94444444444,0.0,1,1375,0.000163,45,6.50,0.95,1.485,0.00003,0.00000,0.00022,7066543.912675438449
12:14:01,"SAMPLE",20.2,53.4,,29.0,72.0,43.659294,-79.396523,10.6,0.444444444444,15.94,16,1337,0.000228,16,2.20,0.95,2.075,0.00015,0.00000,0.00033,11510741.616296034306
12:14:02,"SAMPLE",20.3,53.7,,29.0,72.0,43.659267,-79.396515,12.2,0.361111111111,8.05,14,1150,0.000222,39,4.68,0.95,2.014,0.00025,0.00000,0.00032,14582302.715653862804
12:14:03,"SAMPLE",20.2,53.6,,29.0,72.0,43.659237,-79.396484,13.5,0.361111111111,12.57,16,1363,0.000213,45,6.44,0.96,1.938,0.00029,0.00000,0.00031,11490585.348355785012
12:14:04,"SAMPLE",20.2,53.4,,29.0,72.0,43.659206,-79.396446,14.8,-0.5,11.34,15,1363,0.000141,29,4.19,0.96,1.279,0.00017,0.00000,0.00019,5401592.675709650852
12:14:05,"SAMPLE",20.1,53.3,,29.0,72.0,43.659172,-79.396423,13.0,-1.08333333333,11.24,0,1213,0.000139,19,2.41,0.96,1.260,0.00016,0.00000,0.00017,2555197.225271448027
12:14:06,"SAMPLE",20.1,52.9,,29.0,72.0,43.659149,-79.396400,9.1,0.0,5.12,13,1000,0.000119,24,2.51,0.96,1.081,0.00013,0.00000,0.00013,686440.093485473772
12:14:07,"SAMPLE",20.3,52.9,,29.0,72.0,43.659130,-79.396370,9.1,-0.777777777778,0.66,12,1000,0.000137,36,3.74,0.95,1.247,0.00012,0.00000,0.00013,0.000000000000
12:14:08,"SAMPLE",20.1,53.6,,29.0,72.0,43.659115,-79.396370,6.3,-0.0555555555556,4.9,13,850,0.000231,43,3.86,0.96,2.096,0.00014,0.00000,0.00018,0.000000000000
12:14:09,"SAMPLE",20.1,54.2,,29.0,72.0,43.659096,-79.396362,6.1,0.888888888889,3.26,13,890,0.000292,54,5.05,0.96,2.655,0.00016,0.00000,0.00018,0.000000000000
12:14:10,"SAMPLE",20.0,55.3,,29.0,72.0,43.659073,-79.396362,9.3,0.805555555556,6.58,14,1088,0.000345,44,5.00,0.96,3.132,0.00012,0.00000,0.00016,0.000000000000
12:14:11,"SAMPLE",20.1,56.3,,29.0,72.0,43.659054,-79.396370,12.2,0.888888888889,9.41,15,1150,0.000433,66,7.99,0.96,3.939,0.00011,0.00000,0.00013,206186.639722728432
12:14:12,"SAMPLE",20.0,57.8,,28.0,72.0,43.659027,-79.396400,15.4,1.33333333333,13.77,16,1588,0.000605,76,12.61,0.96,5.497,0.00000,0.00000,0.00010,7163528.081016981974
12:14:13,"SAMPLE",20.1,58.6,,28.0,72.0,43.659000,-79.396446,20.2,1.38888888889,18.02,16,1763,0.000617,99,18.26,0.95,5.609,0.00000,0.00000,0.00005,14233162.571838669479
12:14:14,"SAMPLE",20.0,58.5,,28.0,72.0,43.658978,-79.396523,25.2,0.611111111111,10.92,15,2013,0.000395,126,26.47,0.95,3.595,0.00000,0.00000,0.00001,19600745.114151105285
12:14:15,"SAMPLE",20.0,58.3,,28.0,73.0,43.658958,-79.396614,27.4,0.166666666667,4.36,13,1888,0.000321,77,15.26,0.95,2.915,0.00000,0.00000,0.00000,18775112.723469138145
12:14:16,"SAMPLE",20.0,58.5,,28.0,73.0,43.658943,-79.396706,28.0,0.0,4.13,13,1600,0.000479,55,9.16,0.95,4.355,0.00000,0.00000,0.00000,31665845.837865520269
12:14:17,"SAMPLE",20.0,58.2,,28.0,73.0,43.658924,-79.396790,28.0,0.194444444444,5.6,13,1500,0.000319,98,15.41,0.95,2.900,0.00000,0.00000,0.00000,16649428.971143595874
12:14:18,"SAMPLE",19.9,58.2,,28.0,73.0,43.658901,-79.396896,28.7,0.361111111111,6.03,14,1500,0.000289,54,8.44,0.95,2.624,0.00000,0.00000,0.00000,8495668.156093571335
12:14:19,"SAMPLE",20.0,57.6,,28.0,73.0,43.658882,-79.396980,30.0,0.0555555555556,2.75,12,1512,0.000231,74,11.65,0.95,2.099,0.00000,0.00000,0.00000,3418908.442850350868
12:14:20,"SAMPLE",19.9,57.5,,28.0,73.0,43.658863,-79.397087,30.2,0.0,1.32,12,1263,0.000246,46,6.09,0.95,2.235,0.00000,0.00000,0.00000,808106.841144117527
12:14:21,"SAMPLE",20.0,55.0,,28.0,73.8,43.658836,-79.397171,30.2,-0.166666666667,-0.08,11,1213,0.000066,65,8.26,0.96,0.602,0.00000,0.00000,0.00000,221960.573539001722
12:14:22,"SAMPLE",19.8,55.4,,28.0,74.0,43.658810,-79.397278,29.6,-0.611111111111,-1.71,11,1138,0.000127,0,0.00,0.96,1.155,0.00000,0.00000,0.00000,7133404.766551843844
12:14:23,"SAMPLE",19.9,55.0,,28.0,74.0,43.658798,-79.397377,27.4,-0.722222222222,-1.26,11,1050,0.000193,0,0.00,0.98,1.749,0.00008,0.00000,0.00000,153645991.844110757113
12:14:24,"SAMPLE",19.8,54.8,,28.0,74.2,43.658772,-79.397453,24.8,-0.444444444444,0.98,0,1088,0.000155,0,0.00,1.08,1.408,0.00015,0.00000,0.00000,640933524.648264884949
12:14:25,"SAMPLE",19.9,54.8,,28.0,75.0,43.658752,-79.397530,23.2,-0.888888888889,1.48,0,1113,0.000121,14,1.58,1.22,1.094,0.00003,0.00000,0.00000,1524869879.295738935471
12:14:26,"SAMPLE",19.8,54.8,,28.0,75.0,43.658741,-79.397606,20.0,-0.361111111111,2.8,12,1113,0.000106,11,1.26,1.26,0.963,0.00000,0.00000,0.00000,2367936695.293215274811
12:14:27,"SAMPLE",19.9,55.2,,28.0,75.0,43.658733,-79.397667,18.7,-0.305555555556,7.1,14,1121,0.000109,8,0.95,1.21,0.985,0.00000,0.00000,0.00000,7974683671.790884971619
12:14:28,"SAMPLE",19.8,55.6,,28.0,75.0,43.658714,-79.397736,17.6,-0.722222222222,16.49,16,1140,0.000121,8,0.97,1.13,1.102,0.00000,0.00000,0.00000,13158488275.870595932007
12:14:29,"SAMPLE",19.8,54.4,,28.0,75.0,43.658710,-79.397781,15.0,-0.666666666667,15.9,16,1150,0.000115,14,1.63,1.06,1.044,0.00000,0.00000,0.00000,14152952062.624824523926
12:14:30,"SAMPLE",19.7,55.2,,28.0,75.0,43.658691,-79.397820,12.6,-0.777777777778,18.68,0,1138,0.000120,8,0.97,1.00,1.088,0.00007,0.00000,0.00001,14287341684.154699325562
12:14:31,"SAMPLE",19.8,54.9,,28.0,75.0,43.658691,-79.397850,9.8,-0.5,17.15,0,1113,0.000141,11,1.32,0.97,1.278,0.00290,0.00000,0.00001,14946212801.771345138550
12:14:32,"SAMPLE",19.8,55.2,,28.0,75.0,43.658684,-79.397873,8.0,-0.222222222222,13.91,16,1100,0.000139,19,2.19,0.95,1.247,0.00791,0.00000,0.00001,11525800359.026084899902
12:14:33,"SAMPLE",19.7,55.0,,28.0,75.0,43.658684,-79.397896,7.2,0.0555555555556,9.7,15,1050,0.000146,22,2.38,0.95,1.303,0.01247,0.00000,0.00001,8479544926.935475349426
12:14:34,"SAMPLE",19.8,55.1,,28.0,75.0,43.658676,-79.397926,7.4,0.0,13.52,16,1013,0.000134,22,2.30,0.94,1.199,0.01293,0.00000,0.00001,5951025923.186020851135
12:14:35,"SAMPLE",19.7,54.8,,28.0,75.0,43.658665,-79.397934,7.4,0.0,15.55,16,975,0.000138,30,3.04,0.95,1.237,0.01296,0.00000,0.00001,4645935049.244979858398
12:14:36,"SAMPLE",19.8,55.5,,28.0,75.0,43.658665,-79.397964,7.4,0.166666666667,7.65,14,969,0.000293,37,3.80,0.95,2.622,0.02442,0.00000,0.00001,8110688493.200494766235
12:14:37,"SAMPLE",19.6,57.3,,28.0,75.0,43.658657,-79.397987,8.0,0.972222222222,11.86,15,938,0.000464,29,2.81,0.95,4.171,0.02982,0.00000,0.00000,9851961357.294038772583
12:14:38,"SAMPLE",19.8,59.1,,28.0,75.0,43.658653,-79.398026,11.5,1.33333333333,11.02,15,950,0.000583,88,8.72,0.95,5.263,0.02292,0.00000,0.00000,8156146262.239385604858
12:14:39,"SAMPLE",19.6,60.9,,27.2,75.0,43.658646,-79.398079,16.3,1.33333333333,13.39,16,1682,0.000790,115,20.21,0.96,7.156,0.01577,0.00000,0.00000,6826698210.840738296509
12:14:40,"SAMPLE",19.6,62.0,,27.0,75.0,43.658634,-79.398140,21.1,1.33333333333,14.76,16,1938,0.000865,139,28.14,0.95,7.851,0.00795,0.00000,0.00000,3953190918.983913898468
12:14:41,"SAMPLE",19.5,61.8,,27.0,75.0,43.658627,-79.398201,25.9,1.30555555556,24.55,16,2213,0.000582,141,32.76,0.95,5.291,0.00250,0.00000,0.00000,2082282204.157241106033
12:14:42,"SAMPLE",19.6,60.7,,27.0,75.0,43.658600,-79.398308,30.6,0.25,58.54,16,2275,0.000326,102,24.31,0.95,2.966,0.00082,0.00000,0.00000,844732247.600619196892
12:14:43,"SAMPLE",19.6,59.4,,27.0,75.0,43.658550,-79.398392,31.5,-0.166666666667,42.8,16,1725,0.000136,96,17.34,0.95,1.241,0.00017,0.00000,0.00000,262410196.218655556440
12:14:44,"SAMPLE",19.6,58.5,,27.0,75.0,43.658512,-79.398483,30.9,-0.138888888889,10.95,15,1388,0.000127,0,0.00,0.94,1.153,0.00008,0.00000,0.00000,191926587.388384073973
12:14:45,"SAMPLE",19.5,57.9,,27.0,76.0,43.658485,-79.398582,30.4,-0.611111111111,6.27,14,1138,0.000132,8,0.97,0.94,1.202,0.00010,0.00000,0.00000,144836645.531000941992
12:14:46,"SAMPLE",19.5,57.3,,27.0,76.0,43.658463,-79.398674,28.2,-0.361111111111,5.36,13,1135,0.000136,11,1.29,0.94,1.234,0.00009,0.00000,0.00000,118027091.340102061629
12:14:47,"SAMPLE",19.6,57.0,,27.0,76.0,43.658447,-79.398773,26.9,-0.0555555555556,33.3,16,1125,0.000132,11,1.33,0.94,1.198,0.00010,0.00000,0.00000,90375923.183601990342
12:14:48,"SAMPLE",19.5,57.2,,27.0,76.0,43.658417,-79.398842,26.7,0.0,38.82,16,1100,0.000159,14,1.56,0.95,1.444,0.00013,0.00000,0.00000,90505769.091362953186
12:14:49,"SAMPLE",19.6,57.0,,27.0,77.0,43.658386,-79.398926,26.7,-0.277777777778,37.28,16,1088,0.000147,28,3.19,0.95,1.339,0.00011,0.00000,0.00000,72678294.677815705538
12:14:50,"SAMPLE",19.4,57.5,,27.0,77.0,43.658348,-79.399002,25.7,0.0555555555556,21.13,16,1117,0.000270,11,1.33,0.95,2.451,0.00017,0.00000,0.00000,115776269.468544781208
12:14:51,"SAMPLE",19.5,58.4,,27.0,77.0,43.658329,-79.399094,25.9,0.305555555556,20.92,16,1213,0.000317,38,4.82,0.96,2.880,0.00014,0.00000,0.00000,112801367.072665810585
12:14:52,"SAMPLE",19.3,58.7,,27.0,77.0,43.658310,-79.399185,27.0,-0.0277777777778,22.51,16,1588,0.000176,77,12.76,0.96,1.603,0.00002,0.00000,0.00000,47310497.232420936227
12:14:53,"SAMPLE",19.4,59.4,,27.0,78.0,43.658283,-79.399269,26.9,-0.222222222222,38.27,16,1463,0.000382,9,1.44,0.96,3.472,0.00021,0.00000,0.00000,74863497.350653588772
12:14:54,"SAMPLE",19.3,59.6,,27.0,78.0,43.658253,-79.399338,26.1,0.111111111111,12.47,16,1471,0.000310,72,11.14,0.96,2.815,0.00034,0.00000,0.00000,40656517.253873236477
12:14:55,"SAMPLE",19.4,59.7,,27.0,78.0,43.658226,-79.399422,26.5,-0.0555555555556,0.69,12,1557,0.000219,79,12.88,0.95,1.987,0.00020,0.00000,0.00000,16135674.113871231675
12:14:56,"SAMPLE",19.3,58.7,,27.0,78.0,43.658195,-79.399498,26.3,-0.25,3.25,13,1775,0.000159,36,6.63,0.95,1.444,0.00014,0.00000,0.00000,7395637.726327850483
12:14:57,"SAMPLE",19.4,58.0,,27.0,78.0,43.658161,-79.399574,25.4,-0.611111111111,4.87,13,1309,0.000132,28,3.83,0.95,1.196,0.00013,0.00000,0.00000,4086510.496976744849
12:14:58,"SAMPLE",19.3,57.8,,26.2,78.0,43.658138,-79.399651,23.2,-1.13888888889,5.21,0,1163,0.000131,14,1.65,0.95,1.188,0.00013,0.00000,0.00000,4747734.633194286376
12:14:59,"SAMPLE",19.3,57.2,,27.0,78.0,43.658131,-79.399727,19.1,-1.13888888889,-4.22,0,1063,0.000134,16,1.81,0.95,1.217,0.00017,0.00000,0.00000,5645466.388508268632
12:15:00,"SAMPLE",19.3,57.1,,27.0,78.0,43.658131,-79.399796,15.0,-0.833333333333,-1.84,0,1038,0.000131,14,1.47,0.95,1.194,0.00018,0.00000,0.00000,7044270.905234006234
12:15:01,"SAMPLE",19.3,56.9,,27.0,78.0,43.658138,-79.399841,12.0,-0.5,0.87,0,1088,0.000137,14,1.54,0.95,1.246,0.00018,0.00000,0.00000,8360686.222062507644
12:15:02,"SAMPLE",19.2,56.9,,27.0,78.0,43.658142,-79.399895,10.2,0.111111111111,2.59,12,1038,0.000157,14,1.52,0.95,1.427,0.00013,0.00000,0.00000,9926552.526267258450
12:15:03,"SAMPLE",19.2,57.6,,27.0,78.0,43.658142,-79.399933,10.6,0.0,1.35,12,1092,0.000188,19,2.17,0.95,1.706,0.00006,0.00000,0.00000,11967773.600571703166
12:15:04,"SAMPLE",19.4,59.6,,27.0,78.0,43.658142,-79.399971,10.6,1.05555555556,5.14,13,1111,0.000462,30,3.52,0.95,4.201,0.00000,0.00000,0.00000,24575693.943411223590
12:15:05,"SAMPLE",19.2,61.7,,27.0,78.0,43.658157,-79.400024,14.4,0.777777777778,4.53,13,1225,0.000653,99,12.71,0.95,5.941,0.00000,0.00000,0.00000,39653123.247211441398
12:15:06,"SAMPLE",19.2,63.1,,26.8,78.0,43.658161,-79.400085,17.2,0.944444444444,34.82,16,1763,0.000716,95,17.55,0.95,6.510,0.00000,0.00000,0.00000,72205513.407794639468
12:15:07,"SAMPLE",19.1,63.6,,26.0,78.0,43.658161,-79.400139,20.6,0.805555555556,28.72,16,2288,0.000517,94,22.46,0.94,4.702,0.00000,0.00000,0.00000,75542285.544826626778
