epoch,loss,val_loss
0,0.024140791869773852,0.03626337847312885
1,0.005616229331002295,0.0036129074903917223
2,0.0019984971632271637,0.002626006855948885
3,0.001822514231092902,0.0022427404973688466
4,0.0016320767435088585,0.002654833390860243
5,0.0015994422355446551,0.0028198623573082253
6,0.001531639449140927,0.0025255465808346773
7,0.0014212849630427249,0.0027789560524123613
8,0.0013348947760840895,0.0031569401229824185
9,0.001311754703172886,0.0032389186378756728
